Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment
1627-AFWVJ,California,Tahoe Vista,96148,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,0,2265,Established Customer,Low Revenue,Standard Value
4486-EFAEB,California,Los Angeles,90002,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,0,2486,Established Customer,Low Revenue,Standard Value
0060-FUALY,California,Los Angeles,90003,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,5238,Loyal Customer,Medium Revenue,Premium Value
6954-OOYZZ,California,Los Angeles,90006,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,0,2935,Established Customer,Low Revenue,Standard Value
7088-FBAWU,California,Los Angeles,90007,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,0,4451,Established Customer,Medium Revenue,High Value
8313-AFGBW,California,Los Angeles,90008,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,0,4795,Loyal Customer,Medium Revenue,High Value
3097-IDVPU,California,Los Angeles,90012,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,0,5749,Established Customer,Medium Revenue,Premium Value
2197-OMWGI,California,Los Angeles,90014,Female,Yes,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,0,5583,Long-Term Customer,Medium Revenue,Premium Value
2303-PJYHN,California,Los Angeles,90015,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,0,4107,New Customer,Low Revenue,High Value
9795-VOWON,California,Los Angeles,90016,Male,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,0,4665,New Customer,Low Revenue,High Value
1237-WIYYZ,California,Los Angeles,90017,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,0,2386,Established Customer,Low Revenue,Standard Value
1987-AUELQ,California,Los Angeles,90018,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,0,6334,Long-Term Customer,Low Revenue,Premium Value
7852-LECYP,California,Los Angeles,90019,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,0,5870,Established Customer,Medium Revenue,Premium Value
4822-LPTYJ,California,Los Angeles,90021,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,0,4655,Long-Term Customer,High Revenue,High Value
8165-CBKXO,California,Los Angeles,90022,Male,No,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,0,5748,Long-Term Customer,Medium Revenue,Premium Value
6527-PZFPV,California,Los Angeles,90023,Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,No,0,4654,Established Customer,Low Revenue,High Value
9593-CVZKR,California,Los Angeles,90025,Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,No,0,5577,Loyal Customer,Low Revenue,Premium Value
8595-SIZNC,California,Los Angeles,90026,Female,Yes,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,No,0,2628,Established Customer,Low Revenue,Standard Value
5236-XMZJY,California,Los Angeles,90031,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,0,3048,Loyal Customer,Medium Revenue,High Value
4827-DPADN,California,Los Angeles,90032,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,0,4505,Long-Term Customer,Medium Revenue,High Value
2694-CIUMO,California,Los Angeles,90033,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,0,3445,New Customer,Medium Revenue,High Value
5846-ABOBJ,California,Los Angeles,90034,Male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,No,0,4766,Long-Term Customer,Low Revenue,High Value
1439-LCGVL,California,Los Angeles,90035,Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,No,0,3656,Established Customer,Low Revenue,High Value
0909-SDHNU,California,Los Angeles,90036,Female,No,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,No,0,4236,New Customer,Low Revenue,High Value
4647-XXZAM,California,Los Angeles,90037,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,No,0,5450,New Customer,Low Revenue,Premium Value
7740-KKCXF,California,Los Angeles,90039,Male,No,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,0,5045,Loyal Customer,Low Revenue,Premium Value
5360-XGYAZ,California,Los Angeles,90040,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,0,4934,Long-Term Customer,Medium Revenue,High Value
3557-HTYWR,California,Los Angeles,90043,Female,No,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,0,2831,Loyal Customer,Medium Revenue,Standard Value
8920-NAVAY,California,Los Angeles,90045,Male,Yes,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,0,5166,Long-Term Customer,High Revenue,Premium Value
1699-TLDLZ,California,Los Angeles,90046,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,No,0,5293,Established Customer,Low Revenue,Premium Value
5600-PDUJF,California,Los Angeles,90047,Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,0,5552,New Customer,Low Revenue,Premium Value
0567-XRHCU,California,Los Angeles,90049,Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,0,4479,Long-Term Customer,Low Revenue,High Value
2067-QYTCF,California,Los Angeles,90057,Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,0,5455,Long-Term Customer,High Revenue,Premium Value
7407-SUJIZ,California,Los Angeles,90061,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,No,0,2305,Established Customer,Low Revenue,Standard Value
9150-KPBJQ,California,Los Angeles,90062,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,0,3945,New Customer,Low Revenue,High Value
0052-DCKON,California,Los Angeles,90063,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,0,5845,Long-Term Customer,High Revenue,Premium Value
3654-ARMGP,California,Los Angeles,90064,Female,No,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,0,4730,Long-Term Customer,Medium Revenue,High Value
9699-UBQFS,California,Los Angeles,90065,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,0,4745,Loyal Customer,Medium Revenue,High Value
9367-TCUYN,California,Los Angeles,90066,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,No,0,5179,New Customer,Low Revenue,Premium Value
1261-FWTTE,California,Los Angeles,90067,Male,Yes,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,0,2307,Established Customer,Low Revenue,Standard Value
3528-HFRIQ,California,Los Angeles,90068,Male,Yes,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,0,5491,Long-Term Customer,Medium Revenue,Premium Value
0708-SJDIS,California,West Hollywood,90069,Female,No,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,0,5567,Established Customer,Medium Revenue,Premium Value
2073-QBVBI,California,Los Angeles,90077,Female,No,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,0,2954,Loyal Customer,Low Revenue,Standard Value
6928-ONTRW,California,Bell,90201,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,No,0,5451,Long-Term Customer,Low Revenue,Premium Value
3320-VEOYC,California,Beverly Hills,90210,Male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,0,3502,Established Customer,Medium Revenue,High Value
5231-FIQPA,California,Beverly Hills,90211,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,No,0,3523,Loyal Customer,Low Revenue,High Value
6617-WLBQC,California,Beverly Hills,90212,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,0,5939,Established Customer,Medium Revenue,Premium Value
2599-CIPQE,California,Compton,90220,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,0,5737,Long-Term Customer,High Revenue,Premium Value
8774-GSBUN,California,Compton,90222,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,No,0,6011,Long-Term Customer,Low Revenue,Premium Value
7326-RIGQZ,California,Culver City,90230,Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,No,0,2651,New Customer,Medium Revenue,Standard Value
1401-FTHFQ,California,Culver City,90232,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,No,0,2170,Established Customer,Low Revenue,Standard Value
0254-FNMCI,California,Downey,90241,Female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No,0,5234,Long-Term Customer,High Revenue,Premium Value
1848-LBZHY,California,Downey,90242,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,0,2547,New Customer,Medium Revenue,Standard Value
8118-TJAFG,California,Gardena,90247,Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,No,0,2757,New Customer,High Revenue,Standard Value
5429-LWCMV,California,Gardena,90248,Female,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,0,4041,New Customer,Medium Revenue,High Value
7298-IZWLY,California,Gardena,90249,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,2742,New Customer,Low Revenue,Standard Value
9758-MFWGD,California,Hawthorne,90250,Female,Yes,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,0,2617,Loyal Customer,Low Revenue,Standard Value
3955-JBZZM,California,Hermosa Beach,90254,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,No,0,2317,Established Customer,Medium Revenue,Standard Value
4815-TUMEQ,California,Lynwood,90262,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,No,0,4190,New Customer,Low Revenue,High Value
9909-IDLEK,California,Malibu,90265,Male,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,No,0,3222,Established Customer,Medium Revenue,High Value
4092-OFQZS,California,Manhattan Beach,90266,Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,No,0,4147,Established Customer,Low Revenue,High Value
1561-BWHIN,California,Maywood,90270,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No,0,4464,Established Customer,Low Revenue,High Value
9927-DSWDF,California,Palos Verdes Peninsula,90274,Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,0,2429,Established Customer,High Revenue,Standard Value
9500-LTVBP,California,Rancho Palos Verdes,90275,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,0,3999,Established Customer,Medium Revenue,High Value
7252-NTGSS,California,Redondo Beach,90277,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0,4131,New Customer,Low Revenue,High Value
8149-AIQCG,California,Redondo Beach,90278,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,0,3271,Loyal Customer,Medium Revenue,High Value
1360-JYXKQ,California,South Gate,90280,Female,Yes,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,0,4118,Loyal Customer,Medium Revenue,High Value
0899-WZRSD,California,Marina Del Rey,90292,Male,No,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,0,5680,Loyal Customer,High Revenue,Premium Value
3255-GRXMG,California,Playa Del Rey,90293,Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,0,4403,Established Customer,Low Revenue,High Value
4828-FAZPK,California,Inglewood,90301,Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,0,3855,Established Customer,Medium Revenue,High Value
6094-ZIVKX,California,Inglewood,90302,Female,No,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,0,6309,Long-Term Customer,Medium Revenue,Premium Value
6925-BAYGL,California,Inglewood,90303,Female,Yes,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,0,5295,Loyal Customer,Low Revenue,Premium Value
3262-EIDHV,California,Inglewood,90304,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,0,6375,Long-Term Customer,Medium Revenue,Premium Value
7354-OIJLX,California,Inglewood,90305,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0,5212,New Customer,Medium Revenue,Premium Value
1376-HHBDV,California,Santa Monica,90401,Female,No,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,0,4864,Established Customer,Low Revenue,High Value
6133-OZILE,California,Santa Monica,90403,Female,No,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,5381,Established Customer,Low Revenue,Premium Value
4135-FRWKJ,California,Santa Monica,90404,Female,Yes,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,0,4319,Loyal Customer,Medium Revenue,High Value
6551-ZCOTS,California,Torrance,90503,Male,Yes,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,0,5756,Established Customer,Low Revenue,Premium Value
7191-ADRGF,California,Torrance,90504,Male,No,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,0,3222,Loyal Customer,Medium Revenue,High Value
5018-LXQQG,California,Torrance,90505,Female,No,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,0,4631,Established Customer,Medium Revenue,High Value
6892-BOGQE,California,Whittier,90601,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,0,4030,Long-Term Customer,Low Revenue,High Value
1746-TGTWV,California,Whittier,90604,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0,3514,New Customer,Medium Revenue,High Value
5995-SNNEW,California,Whittier,90605,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,0,5883,Established Customer,High Revenue,Premium Value
8050-WYBND,California,Whittier,90606,Female,No,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,0,5941,Established Customer,Low Revenue,Premium Value
2821-WARNZ,California,Buena Park,90620,Female,No,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,0,4170,Loyal Customer,Low Revenue,High Value
4879-GZLFH,California,Buena Park,90621,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,0,5697,Loyal Customer,Medium Revenue,Premium Value
8314-HTWVE,California,Cypress,90630,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,0,3973,New Customer,Low Revenue,High Value
