Alert_ID,Date,Alert_Type,Severity,Source,Department,Analyst,Resolution_Time_Minutes,False_Positive,Risk_Score,SLA_Met,Device_Name,Status
4252,2026-05-22 06:43:00,Data Exfiltration,Low,DLP,Engineering,Clark,34,No,11,Yes,HOST-1018,Closed
4253,2026-04-30 17:02:00,Phishing,Low,Email,Engineering,Peter,19,No,10,Yes,HOST-1197,Resolved
4254,2026-04-20 14:27:00,Phishing,Low,Email,Engineering,Peter,34,Yes,5,Yes,HOST-1306,Closed
4255,2026-05-27 13:05:00,Firewall Alert,Low,Firewall,Engineering,Steve,38,No,21,Yes,HOST-1316,Resolved
4256,2026-06-11 12:02:00,Phishing,Low,Email,Finance,Steve,15,No,23,Yes,HOST-1087,Resolved
4257,2026-03-12 07:40:00,Failed Login,Medium,VPN,Engineering,Clark,83,Yes,53,Yes,HOST-1188,Resolved
4258,2026-04-09 17:18:00,Phishing,Low,Email,Engineering,Steve,33,Yes,19,Yes,HOST-1123,Resolved
4259,2026-06-05 09:56:00,Malware,Low,Endpoint,Operations,Peter,34,No,14,Yes,HOST-1048,Resolved
4260,2026-03-31 14:23:00,Phishing,Medium,Email,Engineering,Peter,51,Yes,56,Yes,HOST-1084,Closed
4261,2026-05-20 11:33:00,Failed Login,High,Identity Provider,Finance,Bruce,161,Yes,61,Yes,HOST-1282,Resolved
4262,2026-04-14 09:00:00,Phishing,Low,Email,Engineering,Peter,39,No,16,Yes,HOST-1004,Resolved
4263,2026-04-14 18:33:00,Failed Login,Medium,VPN,Engineering,Peter,77,Yes,49,Yes,HOST-1299,Closed
4264,2026-03-02 16:33:00,Data Exfiltration,High,DLP,Human Resources,Bruce,149,No,69,Yes,HOST-1316,Resolved
4265,2026-06-06 08:40:00,Malware,High,Endpoint,Human Resources,Tony,235,No,66,Yes,HOST-1059,Closed
4266,2026-05-11 10:58:00,Phishing,Low,Email,Engineering,Steve,37,Yes,23,Yes,HOST-1214,In Progress
4267,2026-04-29 04:53:00,Data Exfiltration,Low,DLP,Engineering,Peter,30,No,8,Yes,HOST-1326,Closed
4268,2026-01-08 13:27:00,Failed Login,High,VPN,Operations,Bruce,218,Yes,68,Yes,HOST-1062,Resolved
4269,2026-05-30 11:19:00,Failed Login,High,VPN,Operations,Bruce,204,Yes,72,Yes,HOST-1019,Resolved
4270,2026-04-02 18:47:00,Firewall Alert,Low,Firewall,Engineering,Steve,16,No,15,Yes,HOST-1078,Closed
4271,2026-03-16 07:31:00,Phishing,Medium,Email,Engineering,Peter,81,No,52,Yes,HOST-1015,Closed
4272,2026-05-29 16:59:00,Data Exfiltration,Low,DLP,Engineering,Bruce,34,No,30,Yes,HOST-1144,Resolved
4273,2026-02-06 09:56:00,Phishing,High,Email,Executive,Clark,162,Yes,67,Yes,HOST-1049,Resolved
4274,2026-04-10 11:46:00,Data Exfiltration,Low,DLP,Finance,Bruce,36,No,16,Yes,HOST-1299,Resolved
4275,2026-01-24 14:34:00,Phishing,Low,Email,Finance,Peter,25,Yes,15,Yes,HOST-1254,Closed
4276,2026-06-08 14:04:00,Data Exfiltration,Low,DLP,Engineering,Steve,19,No,13,No,HOST-1261,Resolved
4277,2026-01-07 14:33:00,Failed Login,High,Identity Provider,Engineering,Tony,213,Yes,83,Yes,HOST-1025,Closed
4278,2026-04-30 06:19:00,Malware,Low,Endpoint,Finance,Bruce,36,No,7,Yes,HOST-1011,Resolved
4279,2026-02-17 13:54:00,Phishing,Low,Email,Engineering,Peter,15,Yes,28,Yes,HOST-1048,Closed
4280,2026-06-17 13:15:00,Failed Login,Medium,VPN,Engineering,Clark,52,Yes,33,Yes,HOST-1127,Resolved
4281,2026-01-16 10:19:00,Phishing,High,Email,Finance,Peter,197,No,84,Yes,HOST-1305,Closed
4282,2026-03-12 09:06:00,Phishing,Low,Email,Engineering,Steve,26,Yes,16,Yes,HOST-1003,Closed
4283,2026-04-27 14:41:00,Malware,High,Endpoint,Engineering,Bruce,131,No,69,Yes,HOST-1020,Resolved
4284,2026-02-13 14:45:00,Phishing,Low,Email,Finance,Steve,21,No,29,Yes,HOST-1292,Closed
4285,2026-05-07 09:55:00,Phishing,Low,Email,Finance,Tony,26,Yes,21,Yes,HOST-1121,Closed
4286,2026-04-14 16:01:00,Failed Login,Medium,Identity Provider,Operations,Tony,59,Yes,35,Yes,HOST-1074,Resolved
4287,2026-03-22 09:28:00,Failed Login,High,VPN,Engineering,Peter,224,Yes,61,Yes,HOST-1188,Resolved
4288,2026-05-06 14:42:00,Phishing,Medium,Email,Engineering,Peter,50,No,37,Yes,HOST-1329,Resolved
4289,2026-04-30 08:34:00,Failed Login,Low,Identity Provider,Human Resources,Tony,36,Yes,9,Yes,HOST-1024,Closed
4290,2026-05-08 08:01:00,Failed Login,Low,VPN,Human Resources,Clark,29,No,9,Yes,HOST-1133,Closed
4291,2026-02-23 11:01:00,Phishing,Low,Email,Engineering,Peter,15,Yes,15,Yes,HOST-1292,Resolved
4292,2026-05-22 15:05:00,Phishing,Medium,Email,Engineering,Clark,58,Yes,43,Yes,HOST-1048,Resolved
4293,2026-06-29 15:15:00,Failed Login,Low,VPN,Human Resources,Clark,20,Yes,25,Yes,HOST-1181,Resolved
4294,2026-04-21 08:30:00,Phishing,High,Email,Engineering,Peter,171,Yes,83,Yes,HOST-1213,Closed
4295,2026-01-07 08:06:00,Phishing,Medium,Email,Engineering,Peter,49,Yes,54,Yes,HOST-1193,Closed
4296,2026-05-19 06:53:00,Failed Login,High,Identity Provider,Engineering,Clark,230,Yes,77,Yes,HOST-1346,Closed
4297,2026-01-06 17:20:00,Phishing,Medium,Email,Operations,Peter,63,Yes,48,Yes,HOST-1281,In Progress
4298,2026-06-04 08:55:00,Failed Login,Low,VPN,Finance,Peter,37,Yes,6,Yes,HOST-1025,Resolved
4299,2026-03-25 05:28:00,Phishing,Critical,Email,Finance,Clark,339,Yes,100,Yes,HOST-1210,Resolved
4300,2026-03-09 14:35:00,Malware,Low,Endpoint,Finance,Peter,34,No,25,Yes,HOST-1051,Resolved
4301,2026-01-15 10:22:00,Phishing,High,Email,Engineering,Steve,197,No,83,Yes,HOST-1277,Resolved
4302,2026-02-06 15:20:00,Phishing,Medium,Email,Finance,Peter,47,No,59,No,HOST-1281,Resolved
4303,2026-04-07 08:52:00,Phishing,Medium,Email,Engineering,Steve,45,Yes,42,Yes,HOST-1259,Resolved
4304,2026-02-10 05:18:00,Failed Login,Low,VPN,Engineering,Peter,26,Yes,8,Yes,HOST-1301,Resolved
4305,2026-03-16 13:04:00,Phishing,Medium,Email,Finance,Clark,72,No,47,Yes,HOST-1290,Resolved
4306,2026-01-15 15:12:00,Phishing,Low,Email,Finance,Peter,31,Yes,8,Yes,HOST-1106,Closed
4307,2026-01-09 09:05:00,Data Exfiltration,Low,DLP,Engineering,Peter,22,No,23,Yes,HOST-1216,Closed
4308,2026-06-22 08:46:00,Failed Login,Low,VPN,Operations,Clark,21,Yes,19,Yes,HOST-1280,Closed
4309,2026-03-13 15:13:00,Failed Login,Low,Identity Provider,Engineering,Tony,39,No,23,Yes,HOST-1064,Resolved
4310,2026-06-30 17:19:00,Phishing,Low,Email,Engineering,Peter,35,Yes,25,Yes,HOST-1064,Resolved
4311,2026-01-05 15:59:00,Failed Login,High,VPN,Engineering,Tony,141,Yes,67,Yes,HOST-1082,Resolved
4312,2026-03-24 14:30:00,Phishing,Low,Email,Operations,Peter,32,No,24,Yes,HOST-1140,Resolved
4313,2026-06-11 08:43:00,Malware,Medium,Endpoint,Engineering,Peter,67,No,32,Yes,HOST-1029,Resolved
4314,2026-06-15 08:19:00,Phishing,Medium,Email,Engineering,Peter,60,No,42,Yes,HOST-1011,In Progress
4315,2026-03-19 08:05:00,Malware,Low,Endpoint,Finance,Tony,32,No,7,Yes,HOST-1319,Closed
4316,2026-05-17 15:32:00,Failed Login,Low,Identity Provider,Operations,Steve,40,No,6,Yes,HOST-1212,Resolved
4317,2026-06-13 13:28:00,Failed Login,Low,VPN,Finance,Tony,17,Yes,7,Yes,HOST-1283,Resolved
4318,2026-01-15 09:11:00,Failed Login,Medium,VPN,Operations,Steve,89,Yes,46,Yes,HOST-1130,In Progress
4319,2026-01-11 15:29:00,Phishing,Low,Email,Engineering,Tony,29,No,26,Yes,HOST-1203,Resolved
4320,2026-04-13 09:25:00,Failed Login,Medium,Identity Provider,Operations,Steve,68,Yes,45,No,HOST-1283,Closed
4321,2026-04-20 13:35:00,Phishing,Low,Email,Engineering,Peter,19,No,18,Yes,HOST-1022,Closed
4322,2026-06-11 08:04:00,Phishing,Low,Email,Finance,Peter,20,Yes,5,Yes,HOST-1239,In Progress
4323,2026-01-01 08:24:00,Malware,Medium,Endpoint,Finance,Bruce,81,No,35,Yes,HOST-1143,Resolved
4324,2026-03-13 17:06:00,Phishing,Low,Email,Engineering,Peter,39,No,13,No,HOST-1124,Resolved
4325,2026-06-28 10:32:00,Phishing,Low,Email,Executive,Peter,24,No,15,Yes,HOST-1107,Resolved
4326,2026-04-06 00:10:00,Failed Login,Low,Identity Provider,Operations,Tony,24,Yes,16,Yes,HOST-1283,Resolved
4327,2026-06-30 15:23:00,Failed Login,Low,Identity Provider,Engineering,Steve,16,Yes,25,Yes,HOST-1025,Resolved
4328,2026-01-19 10:23:00,Phishing,Low,Email,Operations,Peter,18,Yes,30,Yes,HOST-1190,Closed
4329,2026-01-02 09:49:00,Phishing,Low,Email,Engineering,Peter,27,No,24,Yes,HOST-1067,Resolved
4330,2026-05-15 11:15:00,Malware,High,Endpoint,Engineering,Tony,177,No,81,Yes,HOST-1092,Closed
4331,2026-06-03 08:50:00,Malware,Medium,Endpoint,Engineering,Tony,78,No,36,Yes,HOST-1285,Closed
4332,2026-01-20 07:08:00,Phishing,High,Email,Operations,Peter,227,No,67,Yes,HOST-1321,In Progress
4333,2026-06-05 18:38:00,Phishing,Low,Email,Engineering,Clark,25,Yes,25,Yes,HOST-1075,Resolved
4334,2026-03-01 12:09:00,Failed Login,Low,VPN,Executive,Tony,25,Yes,14,Yes,HOST-1192,In Progress
4335,2026-02-05 09:15:00,Phishing,Low,Email,Operations,Peter,30,Yes,9,Yes,HOST-1044,Resolved
4336,2026-06-27 14:54:00,Failed Login,Low,Identity Provider,Finance,Steve,26,No,25,Yes,HOST-1317,Closed
4337,2026-01-09 17:37:00,Phishing,Medium,Email,Engineering,Peter,85,Yes,36,No,HOST-1257,Resolved
4338,2026-01-22 17:22:00,Phishing,Low,Email,Operations,Tony,19,Yes,11,Yes,HOST-1279,Resolved
4339,2026-06-18 18:03:00,Malware,Low,Endpoint,Engineering,Bruce,28,No,29,Yes,HOST-1180,Closed
4340,2026-05-13 12:55:00,Failed Login,Low,Identity Provider,Engineering,Peter,36,Yes,14,Yes,HOST-1177,Resolved
4341,2026-03-04 13:37:00,Failed Login,Medium,Identity Provider,Finance,Steve,59,Yes,48,Yes,HOST-1317,Resolved
4342,2026-02-09 22:19:00,Phishing,Medium,Email,Finance,Steve,78,No,49,Yes,HOST-1118,Resolved
4343,2026-06-17 01:55:00,Phishing,Low,Email,Finance,Peter,25,No,6,Yes,HOST-1236,In Progress
4344,2026-03-21 01:55:00,Failed Login,Low,VPN,Engineering,Peter,29,Yes,27,Yes,HOST-1312,In Progress
4345,2026-02-27 05:51:00,Failed Login,Medium,VPN,Finance,Clark,73,Yes,43,Yes,HOST-1237,Resolved
4346,2026-03-04 14:26:00,Failed Login,Low,Identity Provider,Finance,Bruce,29,Yes,16,Yes,HOST-1179,Closed
4347,2026-05-19 17:50:00,Phishing,Medium,Email,Human Resources,Steve,68,No,59,Yes,HOST-1158,Closed
4348,2026-02-10 10:32:00,Phishing,Low,Email,Engineering,Peter,19,Yes,15,Yes,HOST-1335,Resolved
4349,2026-02-23 23:44:00,Phishing,Medium,Email,Operations,Steve,48,No,44,Yes,HOST-1298,Closed
4350,2026-01-19 10:09:00,Failed Login,Medium,VPN,Human Resources,Bruce,67,Yes,54,Yes,HOST-1264,Resolved
4351,2026-05-07 14:08:00,Phishing,High,Email,Engineering,Peter,122,No,62,Yes,HOST-1350,Resolved
4352,2026-03-03 15:11:00,Data Exfiltration,Low,DLP,Engineering,Bruce,28,No,22,Yes,HOST-1315,Closed
4353,2026-06-17 11:24:00,Phishing,Low,Email,Engineering,Peter,23,Yes,14,Yes,HOST-1151,Resolved
4354,2026-05-13 04:20:00,Firewall Alert,Medium,Firewall,Engineering,Clark,69,No,47,Yes,HOST-1224,Resolved
4355,2026-06-19 20:14:00,Malware,High,Endpoint,Operations,Bruce,148,No,66,Yes,HOST-1197,Resolved
4356,2026-03-04 08:35:00,Malware,Low,Endpoint,Engineering,Tony,22,No,16,Yes,HOST-1189,In Progress
4357,2026-04-22 11:03:00,Phishing,Medium,Email,Finance,Bruce,78,No,52,Yes,HOST-1072,Resolved
4358,2026-06-13 17:04:00,Phishing,Low,Email,Engineering,Peter,29,No,25,Yes,HOST-1072,Closed
4359,2026-03-31 09:51:00,Malware,Low,Endpoint,Engineering,Peter,35,No,28,Yes,HOST-1218,Resolved
4360,2026-01-05 08:21:00,Firewall Alert,Medium,Firewall,Engineering,Tony,67,No,37,Yes,HOST-1207,Closed
4361,2026-04-17 13:44:00,Phishing,Low,Email,Human Resources,Peter,34,No,16,Yes,HOST-1135,In Progress
4362,2026-05-06 15:10:00,Phishing,Low,Email,Operations,Tony,24,Yes,8,Yes,HOST-1049,Closed
4363,2026-03-12 01:34:00,Phishing,Low,Email,Human Resources,Peter,32,No,5,Yes,HOST-1060,Closed
4364,2026-03-18 10:28:00,Failed Login,Medium,Identity Provider,Engineering,Peter,60,Yes,37,Yes,HOST-1186,Resolved
4365,2026-05-19 10:24:00,Malware,Low,Endpoint,Engineering,Peter,27,No,14,Yes,HOST-1171,Resolved
4366,2026-04-24 15:22:00,Failed Login,Low,Identity Provider,Executive,Clark,37,Yes,23,Yes,HOST-1104,Closed
4367,2026-01-09 13:28:00,Phishing,Medium,Email,Finance,Peter,56,No,56,Yes,HOST-1117,Resolved
4368,2026-06-15 11:49:00,Phishing,Low,Email,Engineering,Peter,15,No,29,Yes,HOST-1068,Resolved
4369,2026-06-12 06:03:00,Failed Login,Low,Identity Provider,Engineering,Tony,39,Yes,17,Yes,HOST-1119,Resolved
4370,2026-04-14 09:40:00,Phishing,Medium,Email,Engineering,Clark,47,Yes,47,Yes,HOST-1023,Closed
4371,2026-03-13 15:43:00,Failed Login,Medium,VPN,Finance,Peter,71,Yes,60,Yes,HOST-1083,Closed
4372,2026-05-05 13:13:00,Phishing,Low,Email,Operations,Peter,37,No,25,Yes,HOST-1296,Resolved
4373,2026-02-13 08:35:00,Phishing,Medium,Email,Engineering,Peter,60,Yes,41,Yes,HOST-1309,Closed
4374,2026-04-17 09:54:00,Phishing,Low,Email,Finance,Peter,19,No,9,Yes,HOST-1006,Resolved
4375,2026-06-11 16:27:00,Failed Login,Medium,VPN,Engineering,Clark,63,Yes,41,Yes,HOST-1029,Resolved
4376,2026-03-08 00:36:00,Failed Login,Medium,Identity Provider,Operations,Steve,79,Yes,33,Yes,HOST-1275,Closed
4377,2026-05-05 09:51:00,Firewall Alert,Low,Firewall,Engineering,Tony,40,Yes,17,Yes,HOST-1076,Resolved
4378,2026-03-03 05:49:00,Phishing,Medium,Email,Finance,Clark,50,No,45,Yes,HOST-1185,Resolved
4379,2026-04-12 09:51:00,Phishing,High,Email,Engineering,Peter,229,No,74,Yes,HOST-1163,Closed
4380,2026-01-18 11:38:00,Phishing,Critical,Email,Engineering,Steve,524,No,100,Yes,HOST-1324,Closed
4381,2026-01-28 23:27:00,Phishing,Low,Email,Engineering,Clark,22,Yes,26,Yes,HOST-1246,Closed
4382,2026-06-05 08:28:00,Phishing,Low,Email,Engineering,Peter,29,Yes,18,No,HOST-1088,Closed
4383,2026-05-07 09:56:00,Phishing,Medium,Email,Human Resources,Peter,81,Yes,56,No,HOST-1174,Closed
4384,2026-03-05 16:44:00,Failed Login,High,Identity Provider,Executive,Steve,125,Yes,81,Yes,HOST-1028,Resolved
4385,2026-05-26 10:08:00,Failed Login,Medium,Identity Provider,Engineering,Steve,61,Yes,36,No,HOST-1242,Closed
4386,2026-05-27 10:57:00,Failed Login,Medium,VPN,Finance,Clark,77,Yes,49,Yes,HOST-1268,In Progress
4387,2026-03-19 22:59:00,Malware,Medium,Endpoint,Finance,Bruce,88,No,43,Yes,HOST-1278,Resolved
4388,2026-04-02 12:48:00,Phishing,Low,Email,Engineering,Peter,40,Yes,13,Yes,HOST-1155,Resolved
4389,2026-06-14 12:30:00,Malware,Low,Endpoint,Operations,Bruce,29,No,14,Yes,HOST-1330,Resolved
4390,2026-06-04 08:49:00,Phishing,Low,Email,Engineering,Peter,17,No,23,Yes,HOST-1082,Closed
4391,2026-05-07 20:20:00,Failed Login,Medium,Identity Provider,Executive,Clark,82,No,50,Yes,HOST-1092,Closed
4392,2026-02-26 07:50:00,Failed Login,Low,Identity Provider,Engineering,Clark,31,No,19,Yes,HOST-1303,Resolved
4393,2026-03-09 13:21:00,Phishing,High,Email,Human Resources,Tony,136,Yes,75,Yes,HOST-1085,Closed
4394,2026-03-29 14:33:00,Firewall Alert,Low,Firewall,Engineering,Steve,27,Yes,9,Yes,HOST-1250,Resolved
4395,2026-06-29 02:35:00,Phishing,Low,Email,Engineering,Clark,19,Yes,20,Yes,HOST-1222,Closed
4396,2026-02-10 13:51:00,Failed Login,Low,VPN,Engineering,Steve,15,Yes,22,Yes,HOST-1275,Resolved
4397,2026-04-11 18:01:00,Phishing,High,Email,Finance,Peter,184,No,76,Yes,HOST-1112,Resolved
4398,2026-01-21 11:07:00,Data Exfiltration,Low,DLP,Engineering,Steve,30,No,11,Yes,HOST-1110,In Progress
4399,2026-05-26 09:19:00,Malware,High,Endpoint,Finance,Steve,126,No,82,Yes,HOST-1195,Resolved
4400,2026-04-08 17:28:00,Malware,High,Endpoint,Executive,Tony,197,No,69,Yes,HOST-1328,Resolved
4401,2026-01-16 09:52:00,Failed Login,High,Identity Provider,Operations,Tony,120,Yes,73,Yes,HOST-1031,Closed
4402,2026-06-16 08:34:00,Firewall Alert,High,Firewall,Human Resources,Bruce,120,Yes,68,Yes,HOST-1002,Resolved
4403,2026-01-31 09:17:00,Phishing,Low,Email,Engineering,Peter,35,No,24,Yes,HOST-1105,In Progress
4404,2026-05-05 12:57:00,Phishing,High,Email,Engineering,Peter,149,Yes,76,Yes,HOST-1063,Resolved
4405,2026-06-04 17:14:00,Phishing,Critical,Email,Engineering,Steve,359,No,98,Yes,HOST-1024,Resolved
4406,2026-03-27 17:23:00,Failed Login,Low,Identity Provider,Operations,Tony,26,Yes,20,Yes,HOST-1188,Closed
4407,2026-03-09 00:27:00,Privilege Escalation,High,Firewall,Engineering,Clark,165,No,79,Yes,HOST-1147,Closed
4408,2026-04-15 15:10:00,Malware,Low,Endpoint,Engineering,Bruce,18,Yes,25,Yes,HOST-1116,Resolved
4409,2026-05-11 16:42:00,Firewall Alert,Low,Firewall,Operations,Tony,24,No,11,Yes,HOST-1172,Resolved
4410,2026-06-01 16:11:00,Phishing,Low,Email,Engineering,Clark,18,No,28,Yes,HOST-1190,Resolved
4411,2026-02-27 18:39:00,Phishing,Low,Email,Human Resources,Peter,36,Yes,13,No,HOST-1096,Closed
4412,2026-02-24 12:08:00,Phishing,Medium,Email,Executive,Tony,61,No,57,Yes,HOST-1131,Resolved
4413,2026-01-31 18:13:00,Failed Login,High,Identity Provider,Engineering,Clark,157,Yes,76,Yes,HOST-1336,Closed
4414,2026-03-27 09:08:00,Failed Login,Low,Identity Provider,Engineering,Clark,28,Yes,9,Yes,HOST-1086,Closed
4415,2026-02-12 02:04:00,Phishing,Low,Email,Engineering,Peter,17,Yes,17,Yes,HOST-1108,Resolved
4416,2026-06-24 08:45:00,Failed Login,High,VPN,Engineering,Clark,234,Yes,85,Yes,HOST-1011,Resolved
4417,2026-02-11 15:19:00,Firewall Alert,Low,Firewall,Engineering,Bruce,30,No,29,No,HOST-1086,Resolved
4418,2026-02-26 08:52:00,Failed Login,Low,Identity Provider,Human Resources,Steve,33,Yes,24,Yes,HOST-1343,Closed
4419,2026-05-21 14:39:00,Failed Login,Medium,Identity Provider,Operations,Tony,78,No,58,Yes,HOST-1096,Resolved
4420,2026-06-04 14:10:00,Phishing,High,Email,Engineering,Clark,187,Yes,79,No,HOST-1350,Resolved
4421,2026-06-16 13:43:00,Failed Login,Low,Identity Provider,Engineering,Peter,33,Yes,5,Yes,HOST-1041,Resolved
4422,2026-05-27 07:00:00,Failed Login,Low,VPN,Engineering,Tony,33,Yes,29,Yes,HOST-1336,Resolved
4423,2026-01-13 11:10:00,Phishing,Low,Email,Operations,Peter,16,Yes,12,Yes,HOST-1037,Resolved
4424,2026-06-01 18:23:00,Failed Login,Low,Identity Provider,Engineering,Tony,16,Yes,28,Yes,HOST-1042,Resolved
4425,2026-06-03 16:36:00,Failed Login,High,VPN,Executive,Steve,222,No,73,Yes,HOST-1269,In Progress
4426,2026-05-06 13:51:00,Phishing,Medium,Email,Human Resources,Peter,47,Yes,58,Yes,HOST-1195,Closed
4427,2026-06-24 10:11:00,Phishing,Low,Email,Engineering,Peter,40,Yes,11,Yes,HOST-1176,Resolved
4428,2026-01-04 15:09:00,Failed Login,Medium,Identity Provider,Engineering,Steve,82,No,42,Yes,HOST-1056,Closed
4429,2026-01-21 09:17:00,Firewall Alert,Low,Firewall,Engineering,Bruce,24,Yes,17,Yes,HOST-1090,Resolved
4430,2026-03-24 09:17:00,Phishing,Critical,Email,Engineering,Peter,415,Yes,86,Yes,HOST-1263,In Progress
4431,2026-05-01 09:50:00,Failed Login,Medium,Identity Provider,Operations,Clark,52,Yes,33,Yes,HOST-1063,Closed
4432,2026-03-06 15:11:00,Phishing,Low,Email,Engineering,Peter,22,Yes,24,Yes,HOST-1329,Resolved
4433,2026-02-12 14:42:00,Phishing,High,Email,Finance,Peter,147,Yes,73,No,HOST-1079,Resolved
4434,2026-02-10 10:38:00,Malware,Medium,Endpoint,Executive,Tony,75,No,50,Yes,HOST-1145,Closed
4435,2026-05-18 10:07:00,Failed Login,Medium,VPN,Operations,Bruce,65,Yes,44,Yes,HOST-1150,Resolved
4436,2026-01-04 13:11:00,Phishing,Low,Email,Engineering,Peter,24,Yes,6,Yes,HOST-1230,Resolved
4437,2026-06-22 14:04:00,Failed Login,High,VPN,Operations,Clark,154,Yes,80,Yes,HOST-1166,In Progress
4438,2026-06-30 14:48:00,Malware,High,Endpoint,Engineering,Tony,209,No,85,Yes,HOST-1047,Resolved
4439,2026-04-07 06:00:00,Data Exfiltration,Medium,DLP,Human Resources,Bruce,65,No,47,Yes,HOST-1112,Resolved
4440,2026-03-20 09:28:00,Failed Login,Low,Identity Provider,Engineering,Steve,31,No,26,Yes,HOST-1254,Closed
4441,2026-04-03 12:00:00,Phishing,Low,Email,Engineering,Peter,38,Yes,19,Yes,HOST-1147,Resolved
4442,2026-05-21 12:46:00,Failed Login,High,VPN,Finance,Bruce,213,Yes,77,Yes,HOST-1113,In Progress
4443,2026-03-10 14:52:00,Phishing,High,Email,Operations,Peter,231,Yes,84,Yes,HOST-1289,Closed
4444,2026-05-20 17:58:00,Phishing,Medium,Email,Finance,Peter,90,Yes,35,Yes,HOST-1099,In Progress
4445,2026-05-28 14:28:00,Failed Login,Low,VPN,Engineering,Steve,29,Yes,11,Yes,HOST-1050,Resolved
4446,2026-05-13 17:27:00,Firewall Alert,Low,Firewall,Engineering,Tony,37,Yes,26,Yes,HOST-1257,Resolved
4447,2026-04-22 23:27:00,Phishing,Medium,Email,Operations,Clark,88,Yes,52,Yes,HOST-1233,Closed
4448,2026-01-14 02:07:00,Firewall Alert,Low,Firewall,Human Resources,Clark,26,No,7,Yes,HOST-1140,Closed
4449,2026-05-20 11:27:00,Phishing,Low,Email,Engineering,Bruce,23,Yes,15,Yes,HOST-1303,Closed
4450,2026-06-13 17:01:00,Privilege Escalation,Low,DLP,Finance,Steve,20,No,21,Yes,HOST-1095,Resolved
4451,2026-04-26 19:29:00,Phishing,Medium,Email,Finance,Peter,74,Yes,46,No,HOST-1023,Resolved
4452,2026-03-31 14:43:00,Malware,Low,Endpoint,Operations,Clark,39,No,13,Yes,HOST-1201,Resolved
4453,2026-06-26 02:05:00,Failed Login,Medium,VPN,Operations,Peter,74,Yes,41,Yes,HOST-1059,Closed
4454,2026-05-10 19:43:00,Phishing,Medium,Email,Engineering,Peter,48,No,53,Yes,HOST-1062,Closed
4455,2026-01-30 13:58:00,Privilege Escalation,Low,DLP,Engineering,Peter,22,No,16,Yes,HOST-1185,Resolved
4456,2026-04-01 11:05:00,Failed Login,Low,VPN,Engineering,Clark,24,Yes,29,Yes,HOST-1179,In Progress
4457,2026-06-01 18:40:00,Phishing,Low,Email,Engineering,Peter,20,Yes,24,Yes,HOST-1202,Closed
4458,2026-04-17 16:22:00,Failed Login,Low,Identity Provider,Engineering,Steve,26,Yes,30,Yes,HOST-1144,Resolved
4459,2026-01-23 12:41:00,Malware,Low,Endpoint,Operations,Bruce,34,No,24,Yes,HOST-1242,Closed
4460,2026-01-13 17:38:00,Failed Login,Low,Identity Provider,Finance,Bruce,22,Yes,22,Yes,HOST-1102,Resolved
4461,2026-05-08 08:27:00,Failed Login,High,Identity Provider,Operations,Clark,227,Yes,79,Yes,HOST-1096,Resolved
4462,2026-04-29 08:00:00,Data Exfiltration,High,DLP,Human Resources,Bruce,196,No,62,No,HOST-1152,Closed
4463,2026-05-16 09:27:00,Phishing,High,Email,Operations,Peter,229,No,72,Yes,HOST-1117,Closed
4464,2026-02-20 07:57:00,Privilege Escalation,Low,Identity Provider,Engineering,Clark,31,No,16,Yes,HOST-1071,In Progress
4465,2026-06-18 14:38:00,Failed Login,Low,Identity Provider,Human Resources,Clark,28,Yes,15,No,HOST-1030,Resolved
4466,2026-02-11 17:06:00,Phishing,Low,Email,Engineering,Peter,40,Yes,17,Yes,HOST-1300,Closed
4467,2026-06-19 11:28:00,Failed Login,Critical,VPN,Operations,Steve,341,Yes,98,Yes,HOST-1086,Closed
4468,2026-03-09 12:21:00,Failed Login,Low,VPN,Engineering,Clark,29,No,25,Yes,HOST-1037,Resolved
4469,2026-06-09 11:14:00,Firewall Alert,Low,Firewall,Operations,Bruce,21,No,17,Yes,HOST-1070,Resolved
4470,2026-02-04 08:11:00,Firewall Alert,High,Firewall,Engineering,Bruce,172,No,79,Yes,HOST-1219,Resolved
4471,2026-05-20 14:34:00,Malware,Low,Endpoint,Engineering,Bruce,38,No,20,Yes,HOST-1326,Closed
4472,2026-01-06 16:25:00,Phishing,Medium,Email,Finance,Peter,82,No,35,Yes,HOST-1318,Resolved
4473,2026-02-06 01:33:00,Phishing,Medium,Email,Engineering,Peter,71,No,59,Yes,HOST-1102,Resolved
4474,2026-03-18 16:41:00,Malware,Low,Endpoint,Operations,Bruce,16,No,19,Yes,HOST-1046,Resolved
4475,2026-03-30 08:55:00,Failed Login,Medium,VPN,Finance,Peter,55,Yes,39,Yes,HOST-1045,Resolved
4476,2026-03-06 12:23:00,Phishing,Critical,Email,Engineering,Tony,415,Yes,97,Yes,HOST-1041,Resolved
4477,2026-03-31 11:50:00,Firewall Alert,High,Firewall,Finance,Bruce,224,No,81,Yes,HOST-1223,Resolved
4478,2026-03-12 13:51:00,Data Exfiltration,Low,DLP,Engineering,Tony,31,No,12,Yes,HOST-1077,Resolved
4479,2026-01-09 09:58:00,Failed Login,Low,Identity Provider,Engineering,Tony,20,Yes,10,No,HOST-1302,Closed
